CombiBarCode+MRP,company,category,brand,BrandForm,SBF,BarCode,UPC,MRP,SLP,RLP,CountOfMRP,Conversion,Combi,Mono,Units
4987176300522_849,GIL,Grooming,Mach-3 Turbo,Turbo Mach-3 Cart,Turbo Sen Cart 4s,4.98718E+12,48,849,734.25,764.87,1,Singles,4987176300522_849_Singles,1,1
4987176300584_745,GIL,Grooming,Mach-3 Turbo,Turbo Mach-3 Cart,Turbo Cart 4s,4.98718E+12,48,745,630.95,657.26,2,Singles,4987176300584_745_Singles,1,1
4987176300584_819,GIL,Grooming,Mach-3 Turbo,Turbo Mach-3 Cart,Turbo Cart 4s,4.98718E+12,48,819,701.98,731.25,2,Singles,4987176300584_819_Singles,1,1
4987176301895_620,PGHC,Fem Care,Whisper Ultra,Whisper Super Premium Nights,Whspr Ult ON XXL+ 30s,4.98718E+12,27,620,462.46,481.74,1,Singles,4987176301895_620_Singles,1,1
4987176301901_225,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 15s,4.98718E+12,24,225,189.47,197.37,2,Singles,4987176301901_225_Singles,1,1
4987176301901_235,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 15s,4.98718E+12,24,235,197.89,206.14,2,Singles,4987176301901_235_Singles,1,1
4987176301918_540,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 45s,4.98718E+12,18,540,454.72,473.68,1,Singles,4987176301918_540_Singles,1,1
4987176301956_110,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 7s,4.98718E+12,48,110,95.13,99.1,2,Singles,4987176301956_110_Singles,1,1
4987176301956_115,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 7s,4.98718E+12,48,115,96.84,100.88,2,Singles,4987176301956_115_Singles,1,1
4987176301963_450,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 30s,4.98718E+12,18,450,378.94,394.74,2,Singles,4987176301963_450_Singles,1,1
4987176301963_470,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 30s,4.98718E+12,18,470,395.78,412.28,2,Singles,4987176301963_470_Singles,1,1
4987176302021_675,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 44s,4.98718E+12,18,675,503.48,524.48,1,Singles,4987176302021_675_Singles,1,1
4987176302069_625,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 40s,4.98718E+12,18,625,466.19,485.63,1,Singles,4987176302069_625_Singles,1,1
4987176303134_1109,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6.4L Pch TL,4.98718E+12,1,1109,985.75,1026.86,1,Singles,4987176303134_1109_Singles,1,1
4987176303165_1135,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6L Pch FL New,4.98718E+12,2,1135,1008.86,1050.93,2,Singles,4987176303165_1135_Singles,1,1
4987176303165_1159,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6L Pch FL New,4.98718E+12,2,1159,1030.19,1073.15,2,Singles,4987176303165_1159_Singles,1,1
4987176303189_1015,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6L Pch TL SB,4.98718E+12,1,1015,902.19,939.81,2,Singles,4987176303189_1015_Singles,1,1
4987176303189_1039,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6L Pch TL SB,4.98718E+12,1,1039,923.53,962.04,2,Singles,4987176303189_1039_Singles,1,1
4987176303202_1239,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6.4L Pch FL,4.98718E+12,1,1239,1101.3,1147.22,3,Singles,4987176303202_1239_Singles,1,1
4987176303202_1265,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6.4L Pch FL,4.98718E+12,1,1265,1124.41,1171.3,3,Singles,4987176303202_1265_Singles,1,1
4987176303202_1269,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6.4L Pch FL,4.98718E+12,1,1269,1127.96,1175,3,Singles,4987176303202_1269_Singles,1,1
4987176303219_1015,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6L Pch TL New,4.98718E+12,2,1015,902.19,939.81,2,Singles,4987176303219_1015_Singles,1,1
4987176303219_1039,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq 6L Pch TL New,4.98718E+12,2,1039,923.53,962.04,2,Singles,4987176303219_1039_Singles,1,1
4987176303356_62,GIL,Personal Care (GIL),Gillette,Guard Cream,Guard Cream 125 gm,4.98718E+12,72,62,47.61,49.6,2,Singles,4987176303356_62_Singles,1,1
4987176303356_70,GIL,Personal Care (GIL),Gillette,Guard Cream,Guard Cream 125 gm,4.98718E+12,72,70,53.76,56,2,Singles,4987176303356_70_Singles,1,1
4987176303363_25,GIL,Personal Care (GIL),Gillette,Guard Cream,Guard Cream Small 25 gm,4.98718E+12,144,25,19.2,20,1,Singles,4987176303363_25_Singles,1,1
4987176303387_449,GIL,Female Hair Removal,Venus,Venus Disposable,Venus Skin Love 3s,4.98718E+12,36,449,378.09,393.86,1,Singles,4987176303387_449_Singles,1,1
4987176303455_350,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Dlite,RED Pants Value SM,4.98718E+12,12,350,279.99,291.67,1,Singles,4987176303455_350_Singles,1,1
4987176303486_350,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Dlite,RED Pants Value LG,4.98718E+12,12,350,279.99,291.67,1,Singles,4987176303486_350_Singles,1,1
4987176303523_380,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Dlite,RED Pants Value XL,4.98718E+12,12,380,303.99,316.67,1,Singles,4987176303523_380_Singles,1,1
4987176303639_142,PGHP,Hair Care,H&S,H&S Sachets,H&S SBD Pre-Pack 5S,4.98718E+12,12,142,96.59,100.62,1,Singles,4987176303639_142_Singles,1,1
4987176303714_840,PGHP,Baby Care,Pampers,Premium Pants,PC Pants SM Jumbo Pk,4.98718E+12,12,840,671.98,700,1,Singles,4987176303714_840_Singles,1,1
4987176303721_350,PGHP,Baby Care,Pampers,Premium Pants,PC Pants XL Econ PK,4.98718E+12,18,350,292.16,304.34,1,Singles,4987176303721_350_Singles,1,1
4987176303738_840,PGHP,Baby Care,Pampers,Premium Pants,PC Pants MD Jumbo Pk,4.98718E+12,12,840,671.98,700,1,Singles,4987176303738_840_Singles,1,1
4987176303769_350,PGHP,Baby Care,Pampers,Premium Pants,PC Pants SM Econ Pk,4.98718E+12,18,350,292.16,304.34,1,Singles,4987176303769_350_Singles,1,1
4987176303790_350,PGHP,Baby Care,Pampers,Premium Pants,PC Pants MD Econ Pk,4.98718E+12,18,350,292.16,304.34,1,Singles,4987176303790_350_Singles,1,1
4987176303820_840,PGHP,Baby Care,Pampers,Premium Pants,PC Pants LG Jumbo Pk,4.98718E+12,12,840,671.98,700,1,Singles,4987176303820_840_Singles,1,1
4987176303844_350,PGHP,Baby Care,Pampers,Premium Pants,PC Pants LG Econ Pk,4.98718E+12,18,350,292.16,304.34,1,Singles,4987176303844_350_Singles,1,1
4987176303851_840,PGHP,Baby Care,Pampers,Premium Pants,PC Pants NB Jumbo Pk,4.98718E+12,12,840,671.98,700,1,Singles,4987176303851_840_Singles,1,1
4987176303875_840,PGHP,Baby Care,Pampers,Premium Pants,PC Pants XL Jumbo Pk,4.98718E+12,12,840,671.98,700,1,Singles,4987176303875_840_Singles,1,1
4987176303882_350,PGHP,Baby Care,Pampers,Premium Pants,PC Pants NB Econ Pk,4.98718E+12,18,350,292.16,304.34,1,Singles,4987176303882_350_Singles,1,1
4987176304629_349,PGHP,Aircare,AmbiPur,AmbiPur Home Gel,Home Gel Love Bqt,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176304629_349_Singles,1,1
4987176304643_349,PGHP,Aircare,AmbiPur,AmbiPur Home Gel,Home Gel Relax,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176304643_349_Singles,1,1
4987176304650_349,PGHP,Aircare,AmbiPur,AmbiPur Home Gel,HOME GEL LEMONGRASS,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176304650_349_Singles,1,1
4987176305220_450,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Soft,whspr Soft XL 45s,4.98718E+12,18,450,378.94,394.74,2,Singles,4987176305220_450_Singles,1,1
4987176305220_475,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Soft,whspr Soft XL 45s,4.98718E+12,18,475,399.99,416.67,2,Singles,4987176305220_475_Singles,1,1
4987176305305_549,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Soft,whspr Soft XL 48s,4.98718E+12,12,549,409.5,426.58,2,Singles,4987176305305_549_Singles,1,1
4987176305305_599,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Soft,whspr Soft XL 48s,4.98718E+12,12,599,446.79,465.42,2,Singles,4987176305305_599_Singles,1,1
4987176306296_198,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB SHINY S 11+2 SENS,4.98718E+12,24,198,108,112.5,1,Singles,4987176306296_198_Singles,1,1
4987176306333_98,PGHP,Baby Care,Pampers,Pampers Imax,Pampers MD 5s,4.98718E+12,72,98,81.81,85.22,1,Singles,4987176306333_98_Singles,1,1
4987176306371_374,PGHP,Baby Care,Pampers,Pampers Imax,Pampers SM Econ Pk,4.98718E+12,18,374,312.2,325.22,2,Singles,4987176306371_374_Singles,1,1
4987176306371_399,PGHP,Baby Care,Pampers,Pampers Imax,Pampers SM Econ Pk,4.98718E+12,18,399,333.07,346.96,2,Singles,4987176306371_399_Singles,1,1
4987176306388_186,PGHP,Baby Care,Pampers,Pampers Imax,Pampers SM Reg Pk,4.98718E+12,40,186,155.26,161.73,2,Singles,4987176306388_186_Singles,1,1
4987176306388_199,PGHP,Baby Care,Pampers,Pampers Imax,Pampers SM Reg Pk,4.98718E+12,40,199,166.12,173.05,2,Singles,4987176306388_199_Singles,1,1
4987176306395_795,PGHP,Baby Care,Pampers,Pampers Imax,Pampers SM Value Pk,4.98718E+12,6,795,663.63,691.3,1,Singles,4987176306395_795_Singles,1,1
4987176306418_374,PGHP,Baby Care,Pampers,Pampers Imax,Pampers MD Econ Pk,4.98718E+12,18,374,312.2,325.22,1,Singles,4987176306418_374_Singles,1,1
4987176306685_175,GIL,Oral care,ORAL B,OB Kids,OB KIDS TOM&JERRY3S,4.98718E+12,48,175,140,145.84,1,Singles,4987176306685_175_Singles,1,1
4987176306708_70,GIL,Oral care,ORAL B,OB Kids Top,OB KIDS TOM&JERRY1S,4.98718E+12,120,70,56,58.34,1,Singles,4987176306708_70_Singles,1,1
4987176306746_625,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 44s,4.98718E+12,18,625,466.19,485.63,2,Singles,4987176306746_625_Singles,1,1
4987176306746_649,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 44s,4.98718E+12,18,649,484.09,504.28,2,Singles,4987176306746_649_Singles,1,1
4987176306753_700,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 50s,4.98718E+12,18,700,455.05,474.03,1,Singles,4987176306753_700_Singles,1,1
4987176306753_700,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XXL 50s,4.98718E+12,18,700,522.13,543.9,1,Singles,4987176306753_700_Singles,1,1
4987176307828_370,PGHC,Fem Care,Whisper Ultra,Whisper Super Premium Nights,whspr Ult ON XXL+ 16s,4.98718E+12,8,370,311.57,324.56,1,Singles,4987176307828_370_Singles,1,1
4987176307866_374,PGHP,Baby Care,Pampers,Active Baby,Active Baby NB Econ,4.98718E+12,18,374,312.2,325.22,1,Singles,4987176307866_374_Singles,1,1
4987176307873_92,PGHP,Baby Care,Pampers,Active Baby,Active Baby NB Reg Pk,4.98718E+12,40,92,76.8,80,1,Singles,4987176307873_92_Singles,1,1
4987176307958_949,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide Pro Clean 7KG,4.98718E+12,3,949,700.78,730,1,Singles,4987176307958_949_Singles,1,1
4987176308504_225,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS DEO ORIGINAL 100mL,4.98718E+12,24,225,172.79,180,1,Singles,4987176308504_225_Singles,1,1
4987176309426_700,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Clean,whspr Ultra XL 48s + Nights 15s,4.98718E+12,8,700,455.05,474.03,1,Singles,4987176309426_700_Singles,1,1
4987176309457_1977,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Clean,whspr Ultra XL+ 150s CFC,4.98718E+12,1,1977,1284.94,1338.52,1,Singles,4987176309457_1977_Singles,1,1
4987176309471_1967,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Clean,whspr Cln 100s+ON 44s CFC,4.98718E+12,1,1967,1278.44,1331.75,1,Singles,4987176309471_1967_Singles,1,1
4987176309761_10,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide White Bar Rs10D,4.98718E+12,72,10,8.81,9.18,1,Singles,4987176309761_10_Singles,1,1
4987176309846_179,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Blue Bar 6+2,4.98718E+12,8,179,159.11,165.74,1,Singles,4987176309846_179_Singles,1,1
4987176309853_115,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide White Bar 1kg,4.98718E+12,12,115,102.22,106.48,1,Singles,4987176309853_115_Singles,1,1
4987176309860_115,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Blue Bar 1kg,4.98718E+12,12,115,102.22,106.48,1,Singles,4987176309860_115_Singles,1,1
4987176309877_30,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Multi Bar Promo,4.98718E+12,20,30,26.67,27.78,1,Singles,4987176309877_30_Singles,1,1
4987176309921_30,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Blue Bar 250g,4.98718E+12,48,30,26.67,27.78,1,Singles,4987176309921_30_Singles,1,1
4987176310293_42,PGHP,Fabric & Home Care,Tide,Tide FreshClean,Tide FC 500G C,4.98718E+12,24,42,37.33,38.89,1,Singles,4987176310293_42_Singles,1,1
4987176310330_93,PGHP,Fabric & Home Care,Tide,Tide FreshClean,Tide FC 1KG B,4.98718E+12,24,93,79.36,82.67,1,Singles,4987176310330_93_Singles,1,1
4987176310330_93,PGHP,Fabric & Home Care,Tide,Tide FreshClean,Tide FC 1KG B,4.98718E+12,24,93,82.66,86.11,1,Singles,4987176310330_93_Singles,1,1
4987176310422_270,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 2Kg,4.98718E+12,12,270,239.99,250,2,Singles,4987176310422_270_Singles,1,1
4987176310422_285,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 2Kg,4.98718E+12,12,285,253.33,263.89,2,Singles,4987176310422_285_Singles,1,1
4987176310491_999,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 9Kg,4.98718E+12,3,999,887.97,925,1,Singles,4987176310491_999_Singles,1,1
4987176310514_700,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 7Kg,4.98718E+12,3,700,622.2,648.15,2,Singles,4987176310514_700_Singles,1,1
4987176310514_875,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 7Kg,4.98718E+12,3,875,777.75,810.18,2,Singles,4987176310514_875_Singles,1,1
4987176310521_659,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 4+1Kg,4.98718E+12,5,659,585.76,610.19,2,Singles,4987176310521_659_Singles,1,1
4987176310521_675,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 4+1Kg,4.98718E+12,5,675,599.98,625,2,Singles,4987176310521_675_Singles,1,1
4987176310552_775,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 5+1Kg A,4.98718E+12,4,775,688.87,717.6,1,Singles,4987176310552_775_Singles,1,1
4987176310576_965,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 6+2Kg A,4.98718E+12,3,965,857.75,893.52,2,Singles,4987176310576_965_Singles,1,1
4987176310576_980,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 6+2Kg A,4.98718E+12,3,980,871.08,907.4,2,Singles,4987176310576_980_Singles,1,1
4987176310613_1115,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 7+3Kg,4.98718E+12,2,1115,991.08,1032.41,2,Singles,4987176310613_1115_Singles,1,1
4987176310613_1235,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LV 7+3Kg,4.98718E+12,2,1235,1097.74,1143.52,2,Singles,4987176310613_1235_Singles,1,1
4987176311405_375,GIL,Female Hair Removal,Venus,Venus Razor,Venus Breeze Razor,4.98718E+12,18,375,315.78,328.95,1,Singles,4987176311405_375_Singles,1,1
4987176311429_549,GIL,Female Hair Removal,Venus,Venus Razor,Venus Swirl Razor,4.98718E+12,18,549,462.3,481.58,1,Singles,4987176311429_549_Singles,1,1
4987176312167_293,PGHP,Hair Care,H&S,H&S Bottles,H&S CM 300 ML,4.98718E+12,30,293,216.36,225.38,2,Singles,4987176312167_293_Singles,1,1
4987176312167_320,PGHP,Hair Care,H&S,H&S Bottles,H&S CM 300 ML,4.98718E+12,30,320,236.3,246.15,2,Singles,4987176312167_320_Singles,1,1
4987176312198_293,PGHP,Hair Care,H&S,H&S Bottles,H&S SS 300 ML,4.98718E+12,30,293,216.36,225.38,2,Singles,4987176312198_293_Singles,1,1
4987176312198_320,PGHP,Hair Care,H&S,H&S Bottles,H&S SS 300 ML,4.98718E+12,30,320,236.3,246.15,2,Singles,4987176312198_320_Singles,1,1
4987176313584_745,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq5L Pouch FL,4.98718E+12,2,745,662.2,689.81,2,Singles,4987176313584_745_Singles,1,1
4987176313584_829,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq5L Pouch FL,4.98718E+12,2,829,736.87,767.6,2,Singles,4987176313584_829_Singles,1,1
4987176313591_649,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq5L Pouch TL,4.98718E+12,2,649,576.87,600.93,2,Singles,4987176313591_649_Singles,1,1
4987176313591_729,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq5L Pouch TL,4.98718E+12,2,729,647.98,675,2,Singles,4987176313591_729_Singles,1,1
4987176315731_226,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 180ML,4.98718E+12,56,226,197.23,205.45,2,Singles,4987176315731_226_Singles,1,1
4987176315731_235,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 180ML,4.98718E+12,56,235,205.08,213.63,2,Singles,4987176315731_235_Singles,1,1
4987176315748_467,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 340ML,4.98718E+12,30,467,407.55,424.54,3,Singles,4987176315748_467_Singles,1,1
4987176315748_479,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 340ML,4.98718E+12,30,479,418.02,435.45,3,Singles,4987176315748_479_Singles,1,1
4987176315748_525,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 340ML,4.98718E+12,30,525,458.17,477.28,3,Singles,4987176315748_525_Singles,1,1
4987176315755_1422,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 1000ML,4.98718E+12,8,1422,1137.56,1185,2,Singles,4987176315755_1422_Singles,1,1
4987176315755_1511,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7IN1 1000ML,4.98718E+12,8,1511,1208.76,1259.17,2,Singles,4987176315755_1511_Singles,1,1
4987176315793_1066,PGHP,Hair Care,H&S,H&S 7in1 Bottles,H&S 7in1 650ml,4.98718E+12,12,1066,913.69,951.79,1,Singles,4987176315793_1066_Singles,1,1
4987176317186_700,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Clean,whspr Ultra XL 48s + Nights 15s,4.98718E+12,8,700,454.96,473.93,1,Singles,4987176317186_700_Singles,1,1
4987176318411_60,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Aloe XL 6s,4.98718E+12,120,60,51.89,54.05,1,Singles,4987176318411_60_Singles,1,1
4987176318428_50,PGHC,Fem Care,Whisper Choice,Whisper Choice Regular,whspr Choice Aloe 6s,4.98718E+12,120,50,43.24,45.04,2,Singles,4987176318428_50_Singles,1,1
4987176318428_55,PGHC,Fem Care,Whisper Choice,Whisper Choice Regular,whspr Choice Aloe 6s,4.98718E+12,120,55,47.57,49.55,2,Singles,4987176318428_55_Singles,1,1
4987176318435_99,PGHC,Fem Care,Whisper Ultra,Whisper Period Panty,Whspr ON Koala Pants M-L 2s,4.98718E+12,24,99,73.84,76.92,1,Singles,4987176318435_99_Singles,1,1
4987176318466_850,PGHC,Fem Care,Whisper Ultra,Whisper Period Panty,Whspr ON Koala Pants L-XL 12s,4.98718E+12,12,850,552.45,575.49,1,Singles,4987176318466_850_Singles,1,1
4987176318473_798,PGHC,Fem Care,Whisper Ultra,Whisper Period Panty,Whspr ON Koala Pants M-L 12s,4.98718E+12,12,798,518.66,540.29,1,Singles,4987176318473_798_Singles,1,1
4987176318480_99,PGHC,Fem Care,Whisper Ultra,Whisper Period Panty,Whspr ON Koala Pants L-XL 2s,4.98718E+12,24,99,73.84,76.92,1,Singles,4987176318480_99_Singles,1,1
4987176319159_45,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 7s HTH,4.98718E+12,120,45,35.16,35.16,1,Singles,4987176319159_45_Singles,1,1
4987176319173_235,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 36s,4.98718E+12,20,235,203.24,211.72,1,Singles,4987176319173_235_Singles,1,1
4987176319180_42,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 6s,4.98718E+12,120,42,36.32,37.83,2,Singles,4987176319180_42_Singles,1,1
4987176319180_45,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 6s,4.98718E+12,120,45,38.92,40.54,2,Singles,4987176319180_45_Singles,1,1
4987176319265_2700,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 6s WS,4.98718E+12,1,2700,2101.61,2189.25,1,Singles,4987176319265_2700_Singles,1,1
4987176319319_120,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 18,4.98718E+12,40,120,103.78,108.11,1,Singles,4987176319319_120_Singles,1,1
4987176319401_135,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 16s,4.98718E+12,30,135,103.8,108.13,1,Singles,4987176319401_135_Singles,1,1
4987176319432_55,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 6s,4.98718E+12,64,55,47.57,49.55,1,Singles,4987176319432_55_Singles,1,1
4987176319449_335,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 40s,4.98718E+12,16,335,257.58,268.32,3,Singles,4987176319449_335_Singles,1,1
4987176319449_370,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 40s,4.98718E+12,16,370,284.45,296.31,3,Singles,4987176319449_370_Singles,1,1
4987176319449_399,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 40s,4.98718E+12,16,399,306.79,319.58,3,Singles,4987176319449_399_Singles,1,1
4987176319463_3520,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 6s WS,4.98718E+12,1,3520,2739.88,2854.13,1,Singles,4987176319463_3520_Singles,1,1
4987176319517_50,PGHC,Fem Care,Whisper Choice,Whisper Choice Ultra,whspr Choice Ultra 6s,4.98718E+12,112,50,43.24,45.04,1,Singles,4987176319517_50_Singles,1,1
4987176319524_160,PGHC,Fem Care,Whisper Choice,Whisper Choice Ultra,whspr Choice Ultr 20s,4.98718E+12,30,160,138.37,144.14,1,Singles,4987176319524_160_Singles,1,1
4987176319555_320,PGHC,Fem Care,Whisper Choice,Whisper Choice Ultra,whspr Choice Ultra 40s,4.98718E+12,16,320,246.05,256.31,1,Singles,4987176319555_320_Singles,1,1
4987176319562_3200,PGHC,Fem Care,Whisper Choice,Whisper Choice Ultra,whspr Ch Ultra 6s WS,4.98718E+12,1,3200,2490.8,2594.67,1,Singles,4987176319562_3200_Singles,1,1
4987176320568_40,GIL,Grooming,7 O Clock,SS Blades,SS 10s,4.98718E+12,800,40,26.64,27.75,1,Singles,4987176320568_40_Singles,1,1
4987176321091_165,GIL,Female Hair Removal,Venus,Venus Disposable,VENUS BIKINI SENSITIVE 1S,4.98718E+12,48,165,138.94,144.73,2,Singles,4987176321091_165_Singles,1,1
4987176321091_175,GIL,Female Hair Removal,Venus,Venus Disposable,VENUS BIKINI SENSITIVE 1S,4.98718E+12,48,175,147.36,153.5,2,Singles,4987176321091_175_Singles,1,1
4987176321121_730,GIL,Female Hair Removal,Venus,Venus Razor,Venus Razor H+3C,4.98718E+12,36,730,452.11,470.96,1,Singles,4987176321121_730_Singles,1,1
4987176321152_37,PGHC,Fem Care,Whisper Choice,Whisper Choice Regular,whspr Choice Wings 6s,4.98718E+12,120,37,32,33.33,1,Singles,4987176321152_37_Singles,1,1
4987176321176_4440,PGHC,Fem Care,Whisper Choice,Whisper Choice Regular,whspr Ch Wings 6s WS,4.98718E+12,1,4440,3532.75,3680.07,1,Singles,4987176321176_4440_Singles,1,1
4987176321220_115,PGHC,Fem Care,Whisper Choice,Whisper Choice Regular,whspr Choice Wing 20s,4.98718E+12,30,115,99.46,103.61,1,Singles,4987176321220_115_Singles,1,1
